genero,rangoedad,estado,Actividad,condicion,grupoetnico,tipoevento,Ubicación,municipio,departamento,sitio,latitudcabecera,longitudcabecera,tipoarea,ano,mes,codigodanemunicipio,codigodanedepartamento
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.153331, -75.052789)",BARAYA,HUILA,Vereda La Reforma,3.153331,-75.052789,Rural,2003,12,41078,41
Mujer,Mayor de 18 anos,Herido,Transito por trocha atajo,Civil,no,Sin informacion,"(7.813524, -74.172696)",SANTA ROSA DEL SUR,BOLIVAR,Sitio La Y,7.813524,-74.172696,Rural,2000,1,13688,13
Mujer,Menor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(2.892158, -72.133961)",MAPIRIPAN,META,Sin informacion,2.892158,-72.133961,Rural,2008,9,50325,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Sin informacion,3.125088,-73.752373,Rural,2007,1,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.197458, -75.643224)",PLANADAS,TOLIMA,Sin informacion,3.197458,-75.643224,Rural,2005,12,73555,73
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.280311, -71.09961)",PUERTO RONDON,ARAUCA,Sin informacion,6.280311,-71.09961,Rural,2009,10,81591,81
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.472995, -77.580358)",LA LLANADA,NARINO,Sin informacion,1.472995,-77.580358,Rural,2010,3,52385,52
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.087606, -70.75831)",ARAUCA,ARAUCA,Sin informacion,7.087606,-70.75831,Rural,2007,2,81001,81
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.472995, -77.580358)",LA LLANADA,NARINO,Sin informacion,1.472995,-77.580358,Rural,2010,1,52385,52
Mujer,Mayor de 18 anos,Muerto,Sin Informacion,Civil,Indigena,Sin informacion,"(1.212529, -77.995412)",RICAURTE,NARINO,Sin informacion,1.212529,-77.995412,Rural,2007,7,52612,52
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.143703, -75.185183)",GRANADA,ANTIOQUIA,Emergencia Municipio De Granada,6.143703,-75.185183,Rural,2006,7,5313,5
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.539477, -74.897326)",DOLORES,TOLIMA,Sin informacion,3.539477,-74.897326,Rural,2006,7,73236,73
Mujer,Mayor de 18 anos,Herido,Manipulacion,Civil,no,En cerca a edificio residencial,"(3.896994, -76.281402)",BUGA,VALLE DEL CAUCA,Sin informacion,3.896994,-76.281402,Urbana,2010,4,76111,76
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.493975, -77.521244)",LOS ANDES,NARINO,Sin informacion,1.493975,-77.521244,Rural,2007,5,52418,52
Mujer,Menor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(10.4205386395, -73.5849947181)",PUEBLO BELLO,CESAR,Sin informacion,10.4205386395,-73.5849947181,Rural,2005,10,20570,20
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2011,1,95025,95
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.023186, -71.384978)",ARAUQUITA,ARAUCA,Las Galaxias,7.023186,-71.384978,Rural,2007,7,81065,81
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.979151, -75.296386)",CAMPAMENTO,ANTIOQUIA,Sin informacion,6.979151,-75.296386,Rural,2006,4,5134,5
Mujer,Mayor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(7.171637, -75.764403)",ITUANGO,ANTIOQUIA,Sin informacion,7.171637,-75.764403,Rural,2007,7,5361,5
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.963517, -75.41644)",YARUMAL,ANTIOQUIA,Sin informacion,6.963517,-75.41644,Rural,2006,7,5887,5
Mujer,Mayor de 18 anos,Herido,Cuidado de animales,Civil,no,Sin informacion,"(3.153331, -75.052789)",BARAYA,HUILA,Sin informacion,3.153331,-75.052789,Rural,2010,9,41078,41
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2011,1,95025,95
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.472995, -77.580358)",LA LLANADA,NARINO,Sin informacion,1.472995,-77.580358,Rural,2010,1,52385,52
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Puente Camame,6.461209,-71.730855,Rural,2009,10,81794,81
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Emergencia Rio Telembi- Mun.Samaniego,1.337083,-77.59313,Rural,2006,4,52678,52
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.958453, -72.654146)",CALAMAR,GUAVIARE,Sin informacion,1.958453,-72.654146,Rural,2008,5,95015,95
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.380464, -73.878772)",SAN JUAN DE ARAMA,META,Sin informacion,3.380464,-73.878772,Rural,2009,7,50683,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(8.09915965147, -76.7392323702)",TURBO,ANTIOQUIA,Sin informacion,8.09915965147,-76.7392323702,Rural,2009,3,5837,5
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,El Cardon,6.461209,-71.730855,Rural,2009,12,81794,81
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.012487, -71.296639)",CARURU,VAUPES,Sin informacion,1.012487,-71.296639,Rural,2007,10,97161,97
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.337083, -77.59313)",SAMANIEGO,NARINO,Emergencia Rio Telembi- Mun.Samaniego,1.337083,-77.59313,Rural,2006,4,52678,52
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.023186, -71.384978)",ARAUQUITA,ARAUCA,Las Galaxias,7.023186,-71.384978,Rural,2007,9,81065,81
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.012487, -71.296639)",CARURU,VAUPES,Sin informacion,1.012487,-71.296639,Rural,2009,5,97161,97
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,En cerca a edificio residencial,"(6.461209, -71.730855)",TAME,ARAUCA,Sin informacion,6.461209,-71.730855,Urbana,2011,3,81794,81
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.251737, -76.228589)",MIRANDA,CAUCA,Sin informacion,3.251737,-76.228589,Rural,2006,3,19455,19
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.087606, -70.75831)",ARAUCA,ARAUCA,Sin informacion,7.087606,-70.75831,Rural,2004,5,81001,81
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.472995, -77.580358)",LA LLANADA,NARINO,Sin informacion,1.472995,-77.580358,Rural,2010,4,52385,52
Mujer,Mayor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(6.058001, -75.185085)",COCORNA,ANTIOQUIA,Vereda El Molino,6.058001,-75.185085,Rural,2002,11,5197,5
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.36935176166211, -75.6251346621273)",ITUANGO,ANTIOQUIA,Vereda El Socorro,7.36935176166211,-75.6251346621273,Rural,2010,8,5361,5
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,Indigena,Caminos,"(1.672216, -78.138537)",BARBACOAS,NARINO,Sin informacion,1.672216,-78.138537,Rural,2011,2,52079,52
Mujer,Mayor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Sin informacion,"(8.437183, -73.287706)",TEORAMA,NORTE DE SANTANDER,Vereda Vijagual,8.437183,-73.287706,Rural,2011,4,54800,54
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,Indigena,Sin informacion,"(2.20248683381, -78.5730006588)",TUMACO,NARINO,Sin informacion,2.20248683381,-78.5730006588,Rural,2011,2,52835,52
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.934761, -77.305645)",LEIVA,NARINO,Sin informacion,1.934761,-77.305645,Rural,2011,3,52405,52
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.229209, -75.564887)",MEDELLIN,ANTIOQUIA,Parque San Antonio,6.229209,-75.564887,Rural,2002,11,5001,5
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.723381, -75.485633)",CHAPARRAL,TOLIMA,Vereda El Pelarco,3.723381,-75.485633,Rural,2006,8,73168,73
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.963275, -74.051674)",SANTA ROSA DEL SUR,BOLIVAR,Sin informacion,7.963275,-74.051674,Rural,2009,1,13688,13
Mujer,Menor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(5.709167, -75.310278)",SONSON,ANTIOQUIA,Sin informacion,5.709167,-75.310278,Rural,2005,12,5756,5
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.472995, -77.580358)",LA LLANADA,NARINO,Sin informacion,1.472995,-77.580358,Rural,2010,4,52385,52
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.958453, -72.654146)",CALAMAR,GUAVIARE,Sin informacion,1.958453,-72.654146,Rural,2010,3,95015,95
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(1.958453, -72.654146)",CALAMAR,GUAVIARE,Sin informacion,1.958453,-72.654146,Rural,2010,3,95015,95
Mujer,Menor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Sin informacion,"(8.639326, -72.735541)",TIBU,NORTE DE SANTANDER,Sin informacion,8.639326,-72.735541,Rural,2011,6,54810,54
Mujer,Menor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Sin informacion,"(8.639326, -72.735541)",TIBU,NORTE DE SANTANDER,Sin informacion,8.639326,-72.735541,Rural,2011,6,54810,54
Mujer,Menor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Sin informacion,"(8.639326, -72.735541)",TIBU,NORTE DE SANTANDER,Sin informacion,8.639326,-72.735541,Rural,2011,6,54810,54
Mujer,Mayor de 18 anos,Muerto,Agricultura,Civil,no,Sin informacion,"(2.20248683381, -78.5730006588)",TUMACO,NARINO,Sin informacion,2.20248683381,-78.5730006588,Rural,2011,6,52835,52
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,Indigena,Sin informacion,"(2.33857191395, -76.497586542)",PURACE,CAUCA,Sin informacion,2.33857191395,-76.497586542,Rural,2011,6,19585,19
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(6.635169, -73.286803)",GALAN,SANTANDER,Sin informacion,6.635169,-73.286803,Rural,1997,2,68296,68
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Sin informacion,6.461209,-71.730855,Rural,2011,7,81794,81
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(5.790278, -75.4275)",ABEJORRAL,ANTIOQUIA,Vereda Pantano Negro,5.790278,-75.4275,Rural,2005,11,5002,5
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.849431, -75.816726)",SABANALARGA,ANTIOQUIA,Sabanalarga,6.849431,-75.816726,Rural,2010,6,5628,5
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(6.849431, -75.816726)",SABANALARGA,ANTIOQUIA,Sabanalarga,6.849431,-75.816726,Rural,2010,6,5628,5
Mujer,Mayor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(7.883545, -75.670508)",PUERTO LIBERTADOR,CORDOBA,Sin informacion,7.883545,-75.670508,Rural,2011,7,23580,23
Mujer,Mayor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(7.883545, -75.670508)",PUERTO LIBERTADOR,CORDOBA,Sin informacion,7.883545,-75.670508,Rural,2011,7,23580,23
Mujer,Menor de 18 anos,Herido,Jugando,Civil,no,Sin informacion,"(1.033544, -75.918968)",CURILLO,CAQUETA,Sin informacion,1.033544,-75.918968,Rural,2012,2,18205,18
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,Indigena,Sin informacion,"(2.20248683381, -78.5730006588)",TUMACO,NARINO,Sin informacion,2.20248683381,-78.5730006588,Rural,2011,2,52835,52
Mujer,Mayor de 18 anos,Herido,Agricultura,Civil,no,Sin informacion,"(8.042731, -77.092107)",UNGUIA,CHOCO,Sin informacion,8.042731,-77.092107,Rural,2012,3,27800,27
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Mayor de 18 anos,Herido,Transito por via usual,Civil,Indigena,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,Veredas Cano Limon,6.461209,-71.730855,Rural,2012,2,81794,81
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Mayor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,Indigena,Sin informacion,"(1.212529, -77.995412)",RICAURTE,NARINO,Sin informacion,1.212529,-77.995412,Rural,2005,7,52612,52
Mujer,Mayor de 18 anos,Muerto,Cuidado de animales,Civil,Indigena,Sin informacion,"(1.212529, -77.995412)",RICAURTE,NARINO,Sin informacion,1.212529,-77.995412,Rural,2007,11,52612,52
Mujer,Mayor de 18 anos,Muerto,Sin Informacion,Civil,Indigena,Sin informacion,"(1.212529, -77.995412)",RICAURTE,NARINO,Sin informacion,1.212529,-77.995412,Rural,2007,7,52612,52
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,Indigena,Sin informacion,"(1.212529, -77.995412)",RICAURTE,NARINO,Sin informacion,1.212529,-77.995412,Rural,2008,11,52612,52
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,Indigena,Sin informacion,"(1.66884276491, -78.1200542041)",BARBACOAS,NARINO,Vereda Chapul El Diviso,1.66884276491,-78.1200542041,Rural,2005,11,52079,52
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,Indigena,Sin informacion,"(1.64746, -77.579056)",CUMBITARA,NARINO,Santa Ana,1.64746,-77.579056,Rural,2006,10,52233,52
Mujer,Menor de 18 anos,Muerto,Cuidado de animales,Civil,no,Sin informacion,"(1.64746, -77.579056)",CUMBITARA,NARINO,Santa Ana,1.64746,-77.579056,Rural,2006,10,52233,52
Mujer,Mayor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.754906, -76.62914)",MORALES,CAUCA,Sin informacion,2.754906,-76.62914,Rural,2012,5,19473,19
Mujer,Mayor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(4.176318, -74.532447)",ICONONZO,TOLIMA,La Vereda El Triunfo A La Vereda La Aurora,4.176318,-74.532447,Rural,2012,4,73352,73
Mujer,Mayor de 18 anos,Muerto,Transito por via usual,Civil,no,Sin informacion,"(0.502569, -76.49818)",PUERTO ASIS,PUTUMAYO,Sin informacion,0.502569,-76.49818,Rural,2012,5,86568,86
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(7.110615, -75.552104)",BRICENO,ANTIOQUIA,La Vereda La Americas,7.110615,-75.552104,Rural,2012,4,5107,5
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(7.07446355897, -75.149787734)",ANORI,ANTIOQUIA,Sin informacion,7.07446355897,-75.149787734,Rural,2010,5,5040,5
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(2.20248683381, -78.5730006588)",TUMACO,NARINO,Sin informacion,2.20248683381,-78.5730006588,Rural,2011,2,52835,52
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(2.20248683381, -78.5730006588)",TUMACO,NARINO,Sin informacion,2.20248683381,-78.5730006588,Rural,2011,6,52835,52
Mujer,Mayor de 18 anos,Herido,Agricultura,Civil,no,Sin informacion,"(2.20248683381, -78.5730006588)",TUMACO,NARINO,Sin informacion,2.20248683381,-78.5730006588,Rural,2011,6,52835,52
Mujer,Menor de 18 anos,Herido,Jugando,Civil,Indigena,Sin informacion,"(2.776824, -76.324799)",JAMBALO,CAUCA,Sin informacion,2.776824,-76.324799,Rural,2012,2,19364,19
Mujer,Menor de 18 anos,Muerto,Sin Informacion,Civil,Indigena,Sin informacion,"(1.212529, -77.995412)",RICAURTE,NARINO,Sin informacion,1.212529,-77.995412,Rural,2011,8,52612,52
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,Indigena,Sin informacion,"(2.00927111827, -76.7579726356)",LA VEGA,CAUCA,Sin informacion,2.00927111827,-76.7579726356,Rural,1997,2,19397,19
Mujer,Mayor de 18 anos,Herido,Cuidado de animales,Civil,no,Sin informacion,"(3.380371, -74.042419)",MESETAS,META,Sin informacion,3.380371,-74.042419,Rural,2012,6,50330,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Menor de 18 anos,Muerto,Sin Informacion,Civil,no,Sin informacion,"(3.723381, -75.485633)",CHAPARRAL,TOLIMA,Sin informacion,3.723381,-75.485633,Rural,2012,9,73168,73
Mujer,Mayor de 18 anos,Herido,Jugando,Civil,no,Sin informacion,"(3.723381, -75.485633)",CHAPARRAL,TOLIMA,Sin informacion,3.723381,-75.485633,Rural,2012,9,73168,73
Mujer,Menor de 18 anos,Herido,Jugando,Civil,no,Sin informacion,"(3.723381, -75.485633)",CHAPARRAL,TOLIMA,Sin informacion,3.723381,-75.485633,Rural,2012,9,73168,73
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(6.06226331656, -75.1921380582)",COCORNA,ANTIOQUIA,Vereda La Palmirita,6.06226331656,-75.1921380582,Rural,2007,5,5197,5
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(0.311265, -76.017879)",PUERTO LEGUIZAMO,PUTUMAYO,Sin informacion,0.311265,-76.017879,Rural,2012,10,86573,86
Mujer,Mayor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(0.311265, -76.017879)",PUERTO LEGUIZAMO,PUTUMAYO,Sin informacion,0.311265,-76.017879,Rural,2012,10,86573,86
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(8.51290653615, -73.4502246059)",EL CARMEN,NORTE DE SANTANDER,Vereda La Planada,8.51290653615,-73.4502246059,Rural,2012,10,54245,54
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(8.51290653615, -73.4502246059)",EL CARMEN,NORTE DE SANTANDER,Vereda La Planada,8.51290653615,-73.4502246059,Rural,2012,10,54245,54
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(8.51290653615, -73.4502246059)",EL CARMEN,NORTE DE SANTANDER,Vereda La Planada,8.51290653615,-73.4502246059,Rural,2012,10,54245,54
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(8.51290653615, -73.4502246059)",EL CARMEN,NORTE DE SANTANDER,Vereda La Planada,8.51290653615,-73.4502246059,Rural,2012,10,54245,54
Mujer,Mayor de 18 anos,Herido,Transito por via usual,Civil,Indigena,Sin informacion,"(3.326974, -76.243463)",FLORIDA,VALLE DEL CAUCA,Sin informacion,3.326974,-76.243463,Rural,2012,5,76275,76
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(0.502569, -76.49818)",PUERTO ASIS,PUTUMAYO,Vereda La Lea,0.502569,-76.49818,Rural,2013,1,86568,86
Mujer,Mayor de 18 anos,Herido,Otra,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Transito por via usual,Civil,no,Fincas,"(3.380371, -74.042419)",MESETAS,META,"Vereda Alto El Gobernador, Finca La Esperanza",3.380371,-74.042419,Rural,2009,2,50330,50
Mujer,Menor de 18 anos,Muerto,"Pasando, estando cerca",Civil,Indigena,Sin informacion,"(10.420539, -73.584995)",PUEBLO BELLO,CESAR,Sin informacion,10.420539,-73.584995,Rural,2005,10,20570,20
Mujer,Menor de 18 anos,Muerto,Transito por via usual,Civil,no,Sin informacion,"(7.110615, -75.552104)",BRICENO,ANTIOQUIA,El Orejon,7.110615,-75.552104,Rural,2013,2,5107,5
Mujer,Menor de 18 anos,Herido,Transito por via usual,Civil,no,Sin informacion,"(7.110615, -75.552104)",BRICENO,ANTIOQUIA,El Orejon,7.110615,-75.552104,Rural,2013,2,5107,5
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(0.502569, -76.49818)",PUERTO ASIS,PUTUMAYO,Vereda La Cabanita Corregimiento La Carmelita,0.502569,-76.49818,Rural,2013,3,86568,86
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(0.502569, -76.49818)",PUERTO ASIS,PUTUMAYO,Vereda La Cabanita Corregimiento La Carmelita,0.502569,-76.49818,Rural,2013,3,86568,86
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(2.955399, -76.268615)",TORIBIO,CAUCA,Vereda Pueblo Viejo,2.955399,-76.268615,Rural,1997,9,19821,19
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Menor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
Mujer,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.125088, -73.752373)",VISTAHERMOSA,META,Vereda Cano Blanco,3.125088,-73.752373,Rural,2010,4,50711,50
